renda_mensal,valor_solicitado,prazo_meses,taxa_juros_mensal,parcela_estimada,comprometimento_renda,score_credito,atrasos_12m,tempo_emprego_meses,reserva_meses,outros_creditos,relacao_credito_renda,finalidade,moradia,inadimplente
2425.16,5512.37,24,0.647,248.71,10.26,730,0,10,4.1,1,0.189,Financiamento de veículo,Alugada,0
2710.81,18114.37,36,1.686,675.29,24.91,568,0,23,2.7,0,0.557,Educação,Familiar,0
1758.7,6231.74,24,0.55,277.88,15.8,893,0,34,0.6,0,0.295,Financiamento de veículo,Alugada,0
8897.99,40335.58,36,1.538,1467.41,16.49,808,0,75,2.2,1,0.378,Crédito pessoal,Alugada,0
6073.04,32769.78,36,1.738,1232.25,20.29,748,0,171,6.4,2,0.45,Crédito pessoal,Própria,0
7113.0,19071.97,18,1.619,1229.94,17.29,603,0,35,3.6,1,0.223,Educação,Própria,0
2143.35,11491.29,24,0.947,537.52,25.08,900,0,67,1.3,0,0.447,Crédito pessoal,Familiar,0
15726.17,37272.83,18,1.872,2458.34,15.63,584,5,39,3.5,2,0.198,Financiamento de veículo,Financiada,0
3565.02,14492.36,12,1.003,1287.87,36.13,850,0,20,0.7,0,0.339,Crédito pessoal,Própria,0
5771.58,4664.48,48,1.894,148.8,2.58,732,0,25,0.2,1,0.067,Crédito pessoal,Familiar,0
8831.96,13326.71,48,0.55,316.66,3.59,769,0,110,2.5,1,0.126,Financiamento de veículo,Alugada,0
2819.98,12368.19,12,1.558,1138.02,40.36,491,1,30,1.0,2,0.365,Educação,Familiar,0
3705.94,7083.28,36,2.631,306.83,8.28,527,0,123,2.9,1,0.159,Crédito pessoal,Financiada,0
5810.96,9902.33,48,1.45,287.76,4.95,944,0,45,9.0,0,0.142,Crédito pessoal,Própria,0
30578.34,10792.7,6,0.55,1833.57,6.0,926,0,48,3.6,1,0.029,Financiamento de veículo,Financiada,0
6267.36,30552.09,24,0.55,1362.36,21.74,785,0,95,2.8,0,0.406,Financiamento de veículo,Própria,0
14077.85,5204.37,18,2.089,349.85,2.49,602,0,51,5.5,2,0.031,Crédito pessoal,Própria,0
10981.1,16901.26,24,1.02,797.52,7.26,806,0,2,1.7,0,0.128,Financiamento de veículo,Alugada,0
6532.73,8110.95,12,1.229,731.13,11.19,742,0,23,3.3,0,0.103,Financiamento de veículo,Própria,0
2816.11,11400.22,6,0.611,1940.89,68.92,865,0,48,0.7,0,0.337,Financiamento de veículo,Financiada,0
10031.26,15275.23,6,3.144,2833.22,28.24,532,0,52,6.1,1,0.127,Crédito pessoal,Própria,0
2054.08,5811.22,60,0.863,124.49,6.06,791,0,51,2.8,2,0.236,Reforma ou serviços,Familiar,0
14030.05,15172.11,12,0.761,1327.72,9.46,639,1,40,1.0,1,0.09,Financiamento de veículo,Financiada,0
5886.5,4406.55,12,4.318,478.22,8.12,437,5,47,2.8,1,0.062,Crédito pessoal,Alugada,1
1500.0,9667.47,36,1.914,374.07,24.94,571,0,101,0.3,1,0.537,Reforma ou serviços,Alugada,0
4210.35,9014.44,36,1.079,303.5,7.21,557,0,32,0.5,1,0.178,Financiamento de veículo,Própria,0
7799.86,18429.75,12,1.644,1704.88,21.86,803,0,40,0.3,1,0.197,Crédito pessoal,Alugada,0
4489.33,35678.8,24,1.266,1733.11,38.6,701,1,81,4.7,0,0.662,Reforma ou serviços,Alugada,0
8100.8,42819.63,24,0.653,1933.36,23.87,748,0,83,4.5,2,0.44,Financiamento de veículo,Financiada,0
3069.9,6984.4,18,1.746,455.53,14.84,714,1,16,2.3,0,0.19,Crédito pessoal,Alugada,1
2313.94,5479.05,48,0.684,134.29,5.8,916,0,6,0.8,2,0.197,Educação,Financiada,0
4974.69,31517.57,60,3.291,1210.79,24.34,400,1,72,3.3,1,0.528,Consolidação de dívidas,Financiada,1
5302.77,24160.31,18,2.3,1654.41,31.2,544,1,58,2.4,1,0.38,Crédito pessoal,Alugada,0
4189.83,14456.48,12,0.55,1248.21,29.79,887,0,43,1.2,0,0.288,Educação,Própria,0
11129.28,4939.53,24,2.041,262.38,2.36,691,0,76,3.0,2,0.037,Crédito pessoal,Alugada,1
3069.55,9557.39,48,1.361,272.49,8.88,798,0,37,3.0,2,0.259,Crédito pessoal,Alugada,0
6314.33,15880.0,36,2.208,644.07,10.2,687,0,56,0.5,2,0.21,Crédito pessoal,Alugada,0
5423.82,23600.52,36,1.614,869.55,16.03,775,0,30,5.8,0,0.363,Crédito pessoal,Alugada,0
1980.79,6866.18,48,0.913,177.3,8.95,705,0,23,1.7,1,0.289,Financiamento de veículo,Alugada,0
2295.29,20951.08,18,1.649,1354.74,59.02,790,0,36,3.2,1,0.761,Consolidação de dívidas,Própria,0
5238.54,24979.39,48,2.564,910.56,17.38,550,1,11,1.6,0,0.397,Crédito pessoal,Financiada,1
17760.96,25230.59,48,2.832,967.85,5.45,490,1,21,4.4,3,0.118,Crédito pessoal,Alugada,0
7446.96,20633.88,36,1.366,729.37,9.79,546,2,42,1.4,0,0.231,Financiamento de veículo,Financiada,0
1783.83,2944.47,24,1.6,148.71,8.34,836,0,57,1.5,1,0.138,Consolidação de dívidas,Própria,0
1500.0,9774.5,48,0.55,232.25,15.48,824,0,94,1.3,0,0.543,Financiamento de veículo,Financiada,0
8191.95,10635.91,6,0.573,1808.39,22.08,924,0,40,2.5,0,0.108,Crédito pessoal,Própria,0
4898.88,21303.79,18,0.55,1246.35,25.44,818,0,22,3.7,2,0.362,Financiamento de veículo,Alugada,0
10551.24,4456.12,12,0.987,395.61,3.75,814,0,15,4.6,3,0.035,Reforma ou serviços,Familiar,0
3012.03,3279.97,24,0.55,146.26,4.86,968,0,89,3.6,3,0.091,Financiamento de veículo,Financiada,0
6461.04,21501.49,36,0.55,659.98,10.21,940,0,48,2.5,1,0.277,Financiamento de veículo,Familiar,0
8787.11,7377.44,24,2.329,404.76,4.61,617,1,39,1.4,1,0.07,Crédito pessoal,Financiada,0
3940.2,3025.52,24,2.533,169.79,4.31,619,2,50,3.7,0,0.064,Consolidação de dívidas,Financiada,0
3992.77,6539.18,24,1.577,329.38,8.25,662,0,77,2.2,0,0.136,Crédito pessoal,Própria,0
5282.09,12437.31,6,1.346,2171.66,41.11,518,1,113,1.0,0,0.196,Financiamento de veículo,Financiada,0
7279.91,29363.16,12,0.967,2603.46,35.76,665,0,13,1.7,1,0.336,Financiamento de veículo,Familiar,0
5153.99,14395.32,6,2.733,2633.86,51.1,609,3,37,4.0,3,0.233,Crédito pessoal,Alugada,1
9511.83,9240.5,48,0.966,241.47,2.54,629,0,72,2.1,1,0.081,Financiamento de veículo,Financiada,0
3905.0,11622.75,12,0.55,1003.54,25.7,955,0,14,6.0,0,0.248,Financiamento de veículo,Financiada,0
2282.0,19079.34,18,2.094,1283.2,56.23,584,0,140,9.7,1,0.697,Reforma ou serviços,Própria,1
17714.5,20816.44,24,0.55,928.24,5.24,972,0,36,2.4,1,0.098,Reforma ou serviços,Própria,0
3574.36,13727.04,24,2.375,756.98,21.18,536,0,153,1.4,1,0.32,Crédito pessoal,Própria,0
3655.47,16279.97,36,1.61,599.4,16.4,537,1,12,1.6,2,0.371,Reforma ou serviços,Familiar,0
4992.12,14489.25,24,1.75,744.53,14.91,840,0,87,1.1,1,0.242,Crédito pessoal,Financiada,0
5421.17,23291.66,24,0.885,1081.43,19.95,763,0,25,7.7,2,0.358,Educação,Alugada,0
4091.51,2991.33,36,1.307,104.7,2.56,846,0,44,1.6,2,0.061,Educação,Própria,0
5144.1,15943.13,18,1.431,1010.95,19.65,792,0,67,0.5,1,0.258,Crédito pessoal,Financiada,0
5073.37,5296.54,24,1.052,250.87,4.94,610,0,82,2.4,3,0.087,Financiamento de veículo,Própria,0
5795.3,8891.36,24,1.965,468.22,8.08,558,0,60,0.8,0,0.128,Educação,Própria,0
1500.0,3195.52,24,1.438,158.38,10.56,653,0,43,0.4,1,0.178,Financiamento de veículo,Alugada,0
16689.87,13960.55,60,1.115,320.34,1.92,749,0,49,1.2,0,0.07,Financiamento de veículo,Alugada,0
4746.18,9202.61,48,3.772,417.76,8.8,338,1,211,1.0,0,0.162,Consolidação de dívidas,Financiada,0
7453.21,10629.81,36,1.556,387.86,5.2,786,0,91,1.6,0,0.119,Crédito pessoal,Alugada,0
2212.75,16285.93,36,1.076,548.06,24.77,873,0,19,0.2,0,0.613,Crédito pessoal,Alugada,0
3883.12,14916.41,48,1.861,472.61,12.17,849,0,48,7.2,0,0.32,Crédito pessoal,Financiada,0
3427.47,13338.68,24,1.177,641.19,18.71,641,0,62,2.7,1,0.324,Financiamento de veículo,Própria,0
12934.36,13953.13,24,2.806,806.8,6.24,516,3,4,4.3,2,0.09,Crédito pessoal,Alugada,0
3616.31,11869.46,24,1.702,606.55,16.77,914,0,99,2.2,0,0.274,Consolidação de dívidas,Própria,0
8320.05,28568.03,48,1.721,879.22,10.57,889,0,21,5.6,1,0.286,Consolidação de dívidas,Familiar,0
3474.32,13107.04,36,1.501,473.95,13.64,639,0,27,1.4,1,0.314,Reforma ou serviços,Própria,0
3927.62,13986.03,24,1.28,680.49,17.33,709,0,16,2.2,0,0.297,Reforma ou serviços,Alugada,0
4465.66,19430.68,24,1.31,948.75,21.25,802,1,87,0.7,3,0.363,Crédito pessoal,Alugada,0
11526.43,23969.9,24,2.845,1391.84,12.08,663,1,69,3.2,1,0.173,Consolidação de dívidas,Financiada,0
1611.15,4610.56,18,1.602,296.88,18.43,741,0,91,2.0,0,0.238,Crédito pessoal,Própria,0
2300.09,19468.72,24,1.856,1012.58,44.02,540,1,119,0.8,0,0.705,Reforma ou serviços,Própria,0
1554.77,11997.26,12,1.849,1123.94,72.29,654,0,53,2.6,1,0.643,Educação,Alugada,0
2649.6,11028.07,18,2.182,747.42,28.21,653,0,30,2.8,1,0.347,Crédito pessoal,Financiada,0
3143.91,9673.14,12,2.035,916.66,29.16,511,0,53,3.5,0,0.256,Crédito pessoal,Financiada,0
1911.1,18851.78,12,1.175,1693.55,88.62,826,0,27,2.8,0,0.822,Reforma ou serviços,Financiada,1
3298.56,30784.92,24,1.979,1623.82,49.23,631,0,66,1.8,2,0.778,Consolidação de dívidas,Própria,1
1500.0,4792.17,12,1.176,430.53,28.7,714,0,101,4.0,1,0.266,Reforma ou serviços,Familiar,0
2766.29,9948.15,18,1.624,641.81,23.2,539,1,22,2.1,1,0.3,Financiamento de veículo,Financiada,1
10945.4,13552.5,24,1.328,663.19,6.06,712,0,54,0.6,0,0.103,Educação,Alugada,0
6678.43,10801.03,12,0.55,932.59,13.96,789,0,42,0.4,0,0.135,Financiamento de veículo,Alugada,1
5840.92,13393.45,24,0.55,597.23,10.22,924,0,44,0.7,2,0.191,Financiamento de veículo,Financiada,0
2792.5,6799.48,24,0.625,305.97,10.96,866,0,86,0.9,1,0.203,Financiamento de veículo,Própria,0
2006.29,5403.27,48,2.82,206.82,10.31,572,0,63,2.6,0,0.224,Crédito pessoal,Familiar,0
2566.09,14272.03,18,1.549,914.68,35.65,535,2,37,5.3,0,0.463,Financiamento de veículo,Própria,0
5062.54,16753.33,6,1.412,2931.82,57.91,708,0,40,3.1,0,0.276,Reforma ou serviços,Própria,0
8907.81,11404.74,36,1.658,423.24,4.75,594,0,49,4.5,2,0.107,Reforma ou serviços,Própria,0
9098.65,8518.29,60,1.836,235.43,2.59,697,0,46,2.1,0,0.078,Crédito pessoal,Familiar,0
7687.83,8708.74,60,1.999,250.48,3.26,621,2,48,0.1,1,0.094,Reforma ou serviços,Própria,0
3291.6,12584.45,24,2.771,724.9,22.02,621,0,77,5.9,0,0.319,Consolidação de dívidas,Financiada,0
5279.75,6897.17,12,1.66,638.64,12.1,641,0,16,1.3,0,0.109,Crédito pessoal,Alugada,0
4260.67,10528.14,36,0.841,340.16,7.98,707,0,63,2.7,0,0.206,Financiamento de veículo,Própria,0
4590.19,3803.56,48,1.12,102.86,2.24,718,0,68,3.0,0,0.069,Financiamento de veículo,Alugada,0
18387.63,19824.62,24,2.278,1081.46,5.88,577,0,148,10.2,2,0.09,Crédito pessoal,Alugada,0
1744.06,11136.42,24,1.595,562.12,32.23,798,0,42,7.3,2,0.532,Consolidação de dívidas,Financiada,0
4495.87,3964.82,18,2.319,271.93,6.05,794,1,63,10.7,0,0.073,Consolidação de dívidas,Financiada,0
11022.55,8316.5,24,0.722,378.67,3.44,809,0,86,4.1,3,0.063,Reforma ou serviços,Alugada,0
2095.53,7901.49,12,1.83,739.39,35.28,622,0,62,6.4,1,0.314,Crédito pessoal,Familiar,0
3488.72,10831.6,24,0.55,483.0,13.84,767,0,7,0.5,0,0.259,Financiamento de veículo,Alugada,0
3745.87,13817.33,48,1.108,372.7,9.95,825,0,8,9.5,0,0.307,Reforma ou serviços,Alugada,0
4527.72,13734.19,24,1.327,672.0,14.84,639,0,40,3.9,0,0.253,Reforma ou serviços,Própria,0
1933.18,8917.46,18,2.079,598.97,30.98,561,1,46,1.5,3,0.384,Crédito pessoal,Alugada,0
7521.28,5016.92,36,0.963,165.57,2.2,655,0,57,4.3,1,0.056,Financiamento de veículo,Financiada,0
7859.77,13579.07,24,0.55,605.51,7.7,870,0,15,5.4,0,0.144,Educação,Alugada,0
7126.72,27813.25,12,0.55,2401.46,33.7,846,0,70,3.2,1,0.325,Financiamento de veículo,Própria,0
3031.41,7036.76,12,0.55,607.57,20.04,931,0,15,5.6,1,0.193,Educação,Alugada,0
5486.53,3303.27,48,1.42,95.39,1.74,713,0,61,1.9,1,0.05,Reforma ou serviços,Alugada,0
2977.27,28690.37,24,0.55,1279.35,42.97,894,0,20,3.2,3,0.803,Financiamento de veículo,Financiada,0
4231.04,24900.11,6,0.819,4269.79,100.92,871,0,67,0.7,0,0.49,Educação,Alugada,0
19762.95,21067.14,24,0.601,945.29,4.78,816,0,86,2.8,2,0.089,Reforma ou serviços,Alugada,0
5517.86,27401.99,18,2.524,1913.03,34.67,566,2,24,1.2,1,0.414,Reforma ou serviços,Alugada,0
2490.27,10572.75,18,1.902,699.14,28.07,682,0,60,0.5,1,0.354,Crédito pessoal,Financiada,1
5815.15,22497.58,48,1.592,673.96,11.59,505,1,51,0.1,0,0.322,Financiamento de veículo,Própria,0
2249.13,5022.85,60,0.716,103.27,4.59,917,0,23,1.6,0,0.186,Reforma ou serviços,Financiada,0
2472.6,17146.32,36,1.796,650.89,26.32,704,0,14,0.7,0,0.578,Reforma ou serviços,Própria,0
2726.89,2794.44,18,1.702,181.55,6.66,656,0,71,2.4,0,0.085,Reforma ou serviços,Própria,0
3947.91,12482.54,12,0.55,1077.77,27.3,839,0,134,2.8,0,0.263,Financiamento de veículo,Própria,0
9295.96,27048.61,12,1.792,2525.22,27.16,770,0,37,9.2,0,0.242,Crédito pessoal,Própria,0
7442.94,40195.64,6,2.476,7291.59,97.97,633,0,7,2.3,1,0.45,Crédito pessoal,Própria,0
7191.61,18901.13,60,2.638,630.85,8.77,614,1,4,0.5,0,0.219,Crédito pessoal,Alugada,0
2630.9,23070.02,12,2.13,2198.98,83.58,419,2,48,4.3,0,0.731,Financiamento de veículo,Alugada,1
3717.47,13463.49,36,0.705,424.74,11.43,911,0,11,2.1,0,0.302,Reforma ou serviços,Alugada,0
6155.21,22182.22,18,1.508,1416.37,23.01,922,0,9,0.2,0,0.3,Consolidação de dívidas,Familiar,0
3522.25,23397.16,36,0.55,718.17,20.39,943,0,23,5.4,0,0.554,Financiamento de veículo,Financiada,0
4375.72,2557.34,48,1.869,81.16,1.85,530,0,70,0.5,0,0.049,Educação,Financiada,0
6836.67,24568.77,18,1.654,1589.29,23.25,778,0,66,0.5,0,0.299,Crédito pessoal,Própria,0
4188.82,15246.1,18,2.048,1021.26,24.38,764,0,73,0.8,1,0.303,Consolidação de dívidas,Alugada,1
5982.36,16399.24,24,1.476,816.47,13.65,800,0,30,2.7,1,0.228,Consolidação de dívidas,Própria,0
13959.36,26681.94,12,0.55,2303.78,16.5,724,0,32,1.3,0,0.159,Financiamento de veículo,Financiada,0
4674.43,9530.44,6,0.733,1629.41,34.86,779,0,90,0.3,0,0.17,Financiamento de veículo,Familiar,0
10803.26,14265.52,48,1.336,404.51,3.74,823,0,35,1.1,1,0.11,Educação,Alugada,0
7355.65,14725.04,24,0.789,675.9,9.19,879,0,14,5.2,1,0.167,Reforma ou serviços,Alugada,0
2093.77,5854.22,24,1.099,278.85,13.32,902,0,24,0.9,2,0.233,Crédito pessoal,Financiada,0
2625.66,2976.0,36,1.117,100.85,3.84,598,1,73,7.0,1,0.094,Financiamento de veículo,Própria,0
3101.32,19154.82,18,1.761,1250.96,40.34,563,0,60,4.6,1,0.515,Crédito pessoal,Própria,0
3060.75,16010.29,36,2.302,659.04,21.53,802,0,39,2.0,0,0.436,Consolidação de dívidas,Própria,0
4916.9,5471.74,6,1.826,971.11,19.75,397,1,10,2.6,0,0.093,Financiamento de veículo,Financiada,0
7612.09,8215.63,12,0.55,709.36,9.32,848,1,59,0.3,1,0.09,Educação,Familiar,0
11323.24,31683.69,48,0.636,767.97,6.78,754,0,34,1.3,2,0.233,Financiamento de veículo,Financiada,0
6294.82,6916.41,48,0.55,164.34,2.61,895,0,14,2.4,0,0.092,Educação,Alugada,0
3944.56,14111.15,12,2.737,1395.47,35.38,641,0,72,2.0,0,0.298,Crédito pessoal,Financiada,0
1500.0,7160.08,24,1.703,365.95,24.4,672,0,35,5.8,0,0.398,Reforma ou serviços,Alugada,0
5432.63,28202.15,36,1.626,1041.11,19.16,622,1,47,1.7,0,0.433,Financiamento de veículo,Própria,0
5283.75,6995.85,18,1.03,427.79,8.1,682,0,99,3.7,1,0.11,Financiamento de veículo,Própria,0
5824.51,24214.51,6,1.83,4298.13,73.79,561,0,55,0.7,1,0.346,Reforma ou serviços,Própria,1
19192.65,16497.83,36,1.767,623.28,3.25,653,1,68,4.0,2,0.072,Financiamento de veículo,Financiada,1
11221.47,16662.53,36,1.781,630.91,5.62,853,0,44,0.5,1,0.124,Crédito pessoal,Familiar,0
8460.4,6655.35,36,0.55,204.28,2.41,886,1,78,7.2,1,0.066,Financiamento de veículo,Própria,0
2863.86,6563.46,12,2.194,628.07,21.93,539,0,17,3.4,0,0.191,Educação,Familiar,0
3783.32,7971.35,24,3.074,474.44,12.54,486,2,10,1.9,0,0.176,Crédito pessoal,Alugada,1
4903.04,7402.02,18,0.55,433.04,8.83,922,0,15,0.9,1,0.126,Financiamento de veículo,Financiada,0
3215.25,7668.36,36,0.799,245.95,7.65,726,0,32,3.3,1,0.199,Financiamento de veículo,Financiada,0
7091.85,52120.5,24,2.535,2925.38,41.25,523,0,68,1.1,2,0.612,Educação,Própria,1
6487.92,8063.87,24,2.126,432.44,6.67,735,0,29,1.3,1,0.104,Crédito pessoal,Própria,0
2648.27,14989.5,18,1.044,917.81,34.66,627,0,67,2.2,2,0.472,Financiamento de veículo,Familiar,0
10920.97,27619.92,24,2.704,1579.3,14.46,542,1,48,5.3,0,0.211,Crédito pessoal,Alugada,0
5540.53,8892.64,24,1.459,441.86,7.97,704,0,150,3.0,0,0.134,Crédito pessoal,Financiada,0
1780.04,7405.22,12,0.734,646.95,36.35,718,0,49,6.6,1,0.347,Financiamento de veículo,Própria,0
5037.08,14002.98,6,1.445,2453.24,48.7,698,0,26,2.8,0,0.232,Educação,Alugada,0
6190.44,14174.31,36,0.663,443.88,7.17,756,0,62,9.3,1,0.191,Financiamento de veículo,Própria,0
9504.73,2272.66,18,1.812,149.1,1.57,832,0,46,2.5,0,0.02,Consolidação de dívidas,Alugada,0
4218.26,16827.43,24,0.615,756.34,17.93,820,0,17,0.1,0,0.332,Educação,Própria,0
8688.33,23059.16,6,2.018,4119.13,47.41,739,0,39,6.4,0,0.221,Crédito pessoal,Própria,0
5839.74,19163.56,18,2.231,1304.38,22.34,692,0,38,6.5,3,0.273,Crédito pessoal,Própria,0
2300.96,11604.36,6,1.432,2032.15,88.32,714,0,40,3.1,0,0.42,Reforma ou serviços,Financiada,1
2162.48,4913.95,18,1.934,325.87,15.07,732,1,18,2.7,0,0.189,Crédito pessoal,Própria,0
10429.58,19477.67,36,1.069,654.64,6.28,619,0,136,3.5,1,0.156,Financiamento de veículo,Financiada,0
10915.34,8020.3,36,0.981,265.5,2.43,796,0,11,7.8,2,0.061,Educação,Alugada,0
6352.59,11144.55,12,1.752,1037.82,16.34,780,0,100,0.5,2,0.146,Crédito pessoal,Financiada,0
13144.41,14068.6,12,1.571,1295.51,9.86,668,0,43,9.0,1,0.089,Crédito pessoal,Própria,0
10011.72,24969.96,12,1.41,2276.41,22.74,796,0,21,3.0,0,0.208,Crédito pessoal,Alugada,0
7944.73,29577.93,48,1.156,806.31,10.15,635,0,122,4.0,0,0.31,Educação,Financiada,0
2955.43,15335.51,18,3.043,1119.04,37.86,520,2,2,0.2,0,0.432,Consolidação de dívidas,Familiar,1
15212.91,14326.03,60,1.086,326.16,2.14,887,0,20,1.3,2,0.078,Reforma ou serviços,Própria,0
7251.19,24316.19,24,1.848,1263.6,17.43,644,0,37,1.8,0,0.279,Crédito pessoal,Alugada,0
4093.66,7439.68,60,1.307,179.68,4.39,832,0,23,4.2,2,0.151,Consolidação de dívidas,Alugada,0
3436.08,8549.34,18,1.021,522.35,15.2,835,0,40,2.2,2,0.207,Crédito pessoal,Alugada,0
6097.41,14344.45,60,1.219,338.48,5.55,601,0,65,2.5,1,0.196,Financiamento de veículo,Familiar,0
1845.23,11905.93,48,2.367,417.75,22.64,665,1,14,2.2,0,0.538,Crédito pessoal,Familiar,0
8024.15,3928.56,12,0.55,339.2,4.23,811,0,51,1.4,1,0.041,Financiamento de veículo,Financiada,0
2879.0,9772.49,60,0.55,191.67,6.66,759,0,69,2.2,2,0.283,Financiamento de veículo,Financiada,0
6543.26,21793.99,24,1.706,1114.2,17.03,585,0,16,1.3,1,0.278,Reforma ou serviços,Financiada,0
3763.14,18414.66,12,2.417,1786.18,47.47,688,0,48,1.7,1,0.408,Crédito pessoal,Alugada,0
4413.73,12574.69,24,0.55,560.72,12.7,845,0,38,0.3,0,0.237,Financiamento de veículo,Alugada,0
3252.34,5850.21,12,1.103,523.19,16.09,758,0,19,4.3,0,0.15,Crédito pessoal,Financiada,0
4705.33,9690.94,36,1.656,359.55,7.64,706,0,20,1.6,2,0.172,Crédito pessoal,Própria,0
16778.09,7624.52,36,1.93,295.77,1.76,551,4,20,6.7,0,0.038,Reforma ou serviços,Financiada,0
12272.92,37311.04,18,0.756,2224.81,18.13,848,0,29,4.0,1,0.253,Reforma ou serviços,Financiada,0
6478.15,8111.84,18,1.252,506.13,7.81,880,0,30,4.8,0,0.104,Crédito pessoal,Própria,0
5119.09,15356.32,6,0.55,2608.88,50.96,949,0,103,2.6,0,0.25,Financiamento de veículo,Financiada,0
8776.37,18925.42,36,0.55,580.91,6.62,805,0,54,3.3,0,0.18,Financiamento de veículo,Alugada,0
10477.61,12945.0,18,3.131,951.7,9.08,657,1,55,6.4,0,0.103,Consolidação de dívidas,Financiada,0
3108.6,13598.39,24,2.456,756.67,24.34,606,1,47,0.6,1,0.365,Crédito pessoal,Alugada,0
4956.24,5580.58,24,1.928,292.64,5.9,402,1,49,4.6,2,0.094,Financiamento de veículo,Própria,1
1680.42,8200.53,36,1.844,313.73,18.67,605,0,58,1.5,3,0.407,Educação,Própria,0
10433.08,11086.91,36,1.478,399.37,3.83,870,0,16,1.8,1,0.089,Crédito pessoal,Alugada,0
18708.42,9061.06,60,2.441,289.22,1.55,624,1,39,1.7,0,0.04,Crédito pessoal,Financiada,0
5464.7,38058.68,36,1.927,1475.59,27.0,779,0,21,3.3,1,0.58,Reforma ou serviços,Alugada,0
1500.0,4084.01,24,2.212,221.14,14.74,658,0,81,0.8,0,0.227,Consolidação de dívidas,Alugada,0
7584.99,28453.39,48,1.119,769.4,10.14,829,0,27,0.6,2,0.313,Educação,Alugada,0
2968.7,12447.44,24,2.875,725.12,24.43,566,1,58,2.0,1,0.349,Crédito pessoal,Alugada,1
3446.58,8886.07,12,1.121,795.55,23.08,800,0,66,1.0,2,0.215,Crédito pessoal,Familiar,1
7668.61,12018.29,24,1.934,630.66,8.22,825,0,52,2.0,0,0.131,Consolidação de dívidas,Financiada,0
6088.99,7536.02,12,2.206,721.66,11.85,585,1,48,3.2,0,0.103,Crédito pessoal,Familiar,0
3842.15,15204.53,24,2.515,851.56,22.16,580,1,43,1.7,1,0.33,Crédito pessoal,Própria,0
3476.07,7376.94,6,1.94,1314.32,37.81,783,0,68,1.9,0,0.177,Crédito pessoal,Própria,1
5621.94,6527.58,12,0.55,563.61,10.03,885,0,22,2.8,3,0.097,Financiamento de veículo,Alugada,0
4034.13,1958.56,12,1.572,180.37,4.47,629,0,55,7.2,1,0.04,Crédito pessoal,Financiada,0
2614.13,7062.97,36,1.215,243.41,9.31,822,0,8,1.4,2,0.225,Reforma ou serviços,Própria,0
4231.13,32736.77,24,0.902,1523.17,36.0,731,0,26,2.7,0,0.645,Reforma ou serviços,Própria,0
6418.64,15412.95,24,2.808,891.36,13.89,586,2,29,1.9,2,0.2,Consolidação de dívidas,Própria,1
4656.36,15925.24,24,0.55,710.13,15.25,968,0,12,0.6,0,0.285,Financiamento de veículo,Alugada,0
2164.7,18242.92,12,1.58,1680.85,77.65,701,0,48,3.7,3,0.702,Crédito pessoal,Financiada,0
9601.11,11206.35,36,1.581,410.6,4.28,913,0,23,7.0,3,0.097,Consolidação de dívidas,Alugada,0
1500.0,4487.23,24,1.248,217.52,14.5,911,0,92,3.2,0,0.249,Consolidação de dívidas,Alugada,0
3942.88,6447.64,12,0.55,556.71,14.12,857,0,35,0.1,1,0.136,Reforma ou serviços,Alugada,0
3540.03,10562.13,24,1.444,523.9,14.8,859,0,65,1.4,3,0.249,Consolidação de dívidas,Familiar,0
5700.36,2932.28,12,2.587,287.37,5.04,507,1,82,3.2,2,0.043,Crédito pessoal,Própria,0
7366.1,20998.62,36,0.733,665.81,9.04,613,0,59,4.6,3,0.238,Financiamento de veículo,Financiada,0
10456.8,18896.1,18,1.707,1228.22,11.75,456,0,32,1.8,1,0.151,Financiamento de veículo,Própria,0
3343.33,18106.18,6,2.618,3300.2,98.71,644,1,42,0.6,0,0.451,Consolidação de dívidas,Própria,1
7480.8,27007.05,12,0.74,2360.32,31.55,674,0,12,2.7,0,0.301,Financiamento de veículo,Financiada,0
5871.24,3819.12,24,0.55,170.3,2.9,857,0,65,2.2,0,0.054,Financiamento de veículo,Própria,0
1799.49,3839.96,36,1.779,145.37,8.08,784,0,154,2.0,0,0.178,Crédito pessoal,Alugada,0
16894.59,6078.32,24,0.806,279.57,1.65,887,0,78,7.1,2,0.03,Crédito pessoal,Financiada,0
2131.06,9275.46,24,1.457,460.74,21.62,608,0,31,7.4,5,0.363,Financiamento de veículo,Alugada,0
6744.63,8400.83,24,0.875,389.58,5.78,655,1,33,0.7,1,0.104,Financiamento de veículo,Própria,0
6622.24,2944.35,48,2.407,104.12,1.57,545,0,80,0.2,0,0.037,Crédito pessoal,Alugada,0
6169.1,23021.03,48,2.356,805.96,13.06,547,1,14,1.8,0,0.311,Crédito pessoal,Alugada,0
3826.77,8301.74,48,1.509,244.33,6.38,718,0,24,3.6,2,0.181,Crédito pessoal,Própria,0
8684.63,8243.55,36,1.248,285.67,3.29,830,0,26,5.1,1,0.079,Reforma ou serviços,Própria,0
1976.31,8878.12,24,0.92,413.94,20.95,728,0,8,1.4,0,0.374,Educação,Própria,0
4992.04,25654.93,24,1.636,1301.11,26.06,641,0,57,1.0,1,0.428,Educação,Financiada,0
3665.84,13265.9,24,1.995,700.97,19.12,708,0,31,2.9,1,0.302,Crédito pessoal,Própria,0
3416.9,9861.95,60,2.07,288.56,8.44,731,0,31,1.6,0,0.241,Consolidação de dívidas,Alugada,0
